frame,time_s,success,ANG_deg,PEN_deg,FL_px,FL_mm,fascicle_angle_deg,pennation_angle_deg,fascicle_length_px,final_fascicle_length_px,super_apo_angle_deg,deep_apo_angle_deg,muscle_thickness_px,selected_line_angle_deg,selected_line_length_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
159,14.454545454545455,True,21.0,20.50000081353889,1348.007082331155,nan,21.0,20.50000081353889,1348.007082331155,1348.007082331155,0.49999918646110947,-3.439082191727323,472.0820481505595,35.13418960571289,838.551513671875,0.14673389255755845,10,123,
160,14.545454545454545,True,19.0,18.499999824627537,1483.9788561660198,nan,19.0,18.499999824627537,1483.9788561660198,1483.9788561660198,0.500000175372463,-3.470393353707408,470.8733967607025,37.87498092651367,792.6567993164062,0.13418704265572015,10,141,
161,14.636363636363637,True,19.0,18.499999824627537,1486.8599961154687,nan,19.0,18.499999824627537,1486.8599961154687,1486.8599961154687,0.500000175372463,-3.423245601018124,471.7875958740544,-40.601287841796875,784.031005859375,0.14021952525432804,10,158,
162,14.727272727272727,True,18.0,17.499999824627537,1577.8721972430699,nan,18.0,17.499999824627537,1577.8721972430699,1577.8721972430699,0.500000175372463,-3.019791366422112,474.4753159814762,32.38067626953125,905.694580078125,0.13611458147421024,10,144,
163,14.818181818181818,True,17.0,16.499999824627537,1672.639619030434,nan,17.0,16.499999824627537,1672.639619030434,1672.639619030434,0.500000175372463,-2.79750248988924,475.05531305553507,-49.53778076171875,660.4718017578125,0.137747635195431,10,124,
164,14.909090909090908,True,18.0,17.50000081353889,1574.7555900718478,nan,18.0,17.50000081353889,1574.7555900718478,1574.7555900718478,0.49999918646110947,-3.1454896261359124,473.5381600613443,-64.65382385253906,570.6708984375,0.14645725504194182,10,154,
165,15.0,True,18.0,17.499999824627537,1605.5129160633255,nan,18.0,17.499999824627537,1605.5129160633255,1605.5129160633255,0.500000175372463,-2.101295038301174,482.7870403525062,45.0,693.673828125,0.1408977333571301,10,137,
166,15.090909090909092,True,17.0,16.50000081353889,1667.9496353130319,nan,17.0,16.50000081353889,1667.9496353130319,1667.9496353130319,0.49999918646110947,-3.1327055350574255,473.72331333004,33.17850875854492,878.1026000976562,0.12729787613778332,10,112,
167,15.181818181818182,True,17.0,16.499999824627537,1649.9733385724453,nan,17.0,16.499999824627537,1649.9733385724453,1649.9733385724453,0.500000175372463,-3.7787053005914117,468.6177416646242,29.538780212402344,957.5748901367188,0.1329734071033375,10,96,
168,15.272727272727273,True,17.0,16.499999824627537,1591.434942472456,nan,17.0,16.499999824627537,1591.434942472456,1591.434942472456,0.500000175372463,-5.771294666818676,451.9919390896684,30.14138412475586,913.2536010742188,0.12062288059967874,10,90,
169,15.363636363636363,True,14.0,13.499999824627537,2029.8273469903486,nan,14.0,13.499999824627537,2029.8273469903486,2029.8273469903486,0.500000175372463,-3.7432848528432316,473.85377754154325,10.080597877502441,2314.70947265625,0.12981438515081206,10,104,
170,15.454545454545455,True,16.0,15.499999824627537,1790.2876165731861,nan,16.0,15.499999824627537,1790.2876165731861,1790.2876165731861,0.500000175372463,-3.5963297397147755,478.43355008556716,43.31531524658203,707.1090698242188,0.12021238622166697,10,121,
171,15.545454545454545,True,14.0,13.499999824627537,2016.0024805913679,nan,14.0,13.499999824627537,2016.0024805913679,2016.0024805913679,0.500000175372463,-5.184137363396189,470.62642661592025,-37.87498474121094,882.53857421875,0.12306799928609673,10,78,
172,15.636363636363637,True,12.0,11.500000813538891,2397.25905540953,nan,12.0,11.500000813538891,2397.25905540953,2397.25905540953,0.49999918646110947,-5.092946431181872,477.93661949510476,-42.614044189453125,786.7337036132812,0.13665893271461718,10,120,
173,15.727272727272727,True,12.0,11.499999824627537,2543.3838297904745,nan,12.0,11.499999824627537,2543.3838297904745,2543.3838297904745,0.500000175372463,0.49999408504253623,507.06917294685275,65.85445404052734,557.8901977539062,0.14160271283241121,10,87,
174,15.818181818181818,True,13.0,12.499999824627537,2289.418759128009,nan,13.0,12.499999824627537,2289.418759128009,2289.418759128009,0.500000175372463,-0.6255142074002151,495.52090552690834,13.16323184967041,2161.732421875,0.11964126360878101,10,89,
175,15.909090909090908,True,15.0,14.499999824627537,1953.7211780951493,nan,15.0,14.499999824627537,1953.7211780951493,1953.7211780951493,0.500000175372463,-1.4320961841646351,489.1727107031864,-37.18470764160156,839.4986572265625,0.10843298233089417,10,35,
176,16.0,True,16.0,15.500000813538891,1766.0139433165803,nan,16.0,15.500000813538891,1766.0139433165803,1766.0139433165803,0.49999918646110947,-5.714493322299802,471.94672250700893,10.96787166595459,2068.44482421875,0.10459575227556667,10,55,
177,16.09090909090909,True,15.0,14.499999824627537,1912.620924409514,nan,15.0,14.499999824627537,1912.620924409514,1912.620924409514,0.500000175372463,-4.19255475678051,478.88202914053215,57.652549743652344,569.5615844726562,0.11310904872389792,10,49,
178,16.181818181818183,True,12.0,11.499999824627537,2427.8915847531207,nan,12.0,11.499999824627537,2427.8915847531207,2427.8915847531207,0.500000175372463,-6.104754286344843,484.04372295895587,13.729440689086914,1759.757080078125,0.13466000356951632,10,100,
179,16.272727272727273,True,14.0,13.499999824627537,2151.971650721514,nan,14.0,13.499999824627537,2151.971650721514,2151.971650721514,0.500000175372463,0.5000021236414965,502.36779860545863,10.101875305175781,3011.77880859375,0.15505086560771014,10,119,
180,16.363636363636363,True,13.0,12.500000813538891,2088.864606576035,nan,13.0,12.500000813538891,2088.864606576035,2088.864606576035,0.49999918646110947,-7.476231777380832,452.1130779728791,-57.425933837890625,653.9191284179688,0.1300107085489916,10,104,
181,16.454545454545453,True,13.0,12.500000813538891,2146.3982407354342,nan,13.0,12.500000813538891,2146.3982407354342,2146.3982407354342,0.49999918646110947,-3.2974396496790916,464.5656363363475,15.808542251586914,1673.9866943359375,0.14219168302694984,10,131,
182,16.545454545454547,True,13.0,12.500000813538891,2153.7058655896135,nan,13.0,12.500000813538891,2153.7058655896135,2153.7058655896135,0.49999918646110947,-2.5342107798700795,466.1472959398915,-64.09349060058594,562.0790405273438,0.16845439942887738,10,107,
183,16.636363636363637,True,14.0,13.499999824627537,1980.4852747484763,nan,14.0,13.499999824627537,1980.4852747484763,1980.4852747484763,0.500000175372463,-2.2938960305532703,462.33509968048963,14.91584300994873,1711.4873046875,0.17261288595395324,10,136,
184,16.727272727272727,True,14.0,13.499999824627537,1980.623658356511,nan,14.0,13.499999824627537,1980.623658356511,1980.623658356511,0.500000175372463,-1.9532054586096592,462.3674046918071,14.962153434753418,1721.7193603515625,0.16557201499196858,10,135,
185,16.818181818181817,True,14.0,13.499999824627537,1998.2604131235898,nan,14.0,13.499999824627537,1998.2604131235898,1998.2604131235898,0.500000175372463,-1.3194434171685998,466.4846232731537,34.59228515625,839.2423095703125,0.16938247367481707,10,132,
186,16.90909090909091,True,13.0,12.500000813538891,2179.920034397691,nan,13.0,12.500000813538891,2179.920034397691,2179.920034397691,0.49999918646110947,-0.5762955346098977,471.82108087981027,16.022979736328125,1734.2403564453125,0.16809744779582367,10,116,
187,17.0,True,13.0,12.499999824627537,2157.225011329212,nan,13.0,12.499999824627537,2157.225011329212,2157.225011329212,0.500000175372463,-1.0448529840166998,466.9089421833369,13.059308052062988,2048.436279296875,0.17265750490808496,10,117,
188,17.09090909090909,True,13.0,12.500000813538891,2134.731380961826,nan,13.0,12.500000813538891,2134.731380961826,2134.731380961826,0.49999918646110947,-1.5668936771764663,462.04046554934746,34.15969467163086,831.1681518554688,0.17290737105122256,10,115,
189,17.181818181818183,True,14.0,13.499999824627537,1985.7633054480204,nan,14.0,13.499999824627537,1985.7633054480204,1985.7633054480204,0.500000175372463,-1.337128212699156,463.5672314618786,43.15238952636719,688.4222412109375,0.17256826699982153,10,136,
190,17.272727272727273,True,14.0,13.499999824627537,1985.1645925580033,nan,14.0,13.499999824627537,1985.1645925580033,1985.1645925580033,0.500000175372463,-1.297965815193578,463.42746471520525,14.931415557861328,1777.8626708984375,0.17232732464751027,10,139,
191,17.363636363636363,True,14.0,13.499999824627537,1979.7123273996003,nan,14.0,13.499999824627537,1979.7123273996003,1979.7123273996003,0.500000175372463,-1.51960920372332,462.1546587076903,12.971105575561523,1968.8028564453125,0.17283598072461182,10,115,
192,17.454545454545453,True,14.0,13.499999824627537,1962.1219074531318,nan,14.0,13.499999824627537,1962.1219074531318,1962.1219074531318,0.500000175372463,-2.3027329675489057,458.0482567752624,38.65980911254883,741.3500366210938,0.16907014099589507,10,124,
193,17.545454545454547,True,14.0,13.500000813538891,1951.2063865205848,nan,14.0,13.500000813538891,1951.2063865205848,1951.2063865205848,0.49999918646110947,-2.9987225451607173,455.50011179881886,34.695152282714844,809.0191650390625,0.1694538640014278,10,110,
194,17.636363636363637,True,14.0,13.499999824627537,1946.937563042552,nan,14.0,13.499999824627537,1946.937563042552,1946.937563042552,0.500000175372463,-3.180057196609482,454.5035420146137,15.945395469665527,1555.7919921875,0.16993574870605033,10,112,
195,17.727272727272727,True,14.0,13.499999824627537,1942.1075230573347,nan,14.0,13.499999824627537,1942.1075230573347,1942.1075230573347,0.500000175372463,-3.4243270237469403,453.3759915872015,15.945395469665527,1544.1412353515625,0.16912368374085313,10,140,
196,17.818181818181817,True,14.0,13.500000813538891,1936.0944672468752,nan,14.0,13.500000813538891,1936.0944672468752,1936.0944672468752,0.49999918646110947,-3.708213785435248,451.97230409676223,-35.53767395019531,846.7297973632812,0.1678565054435124,10,132,
197,17.90909090909091,True,14.0,13.499999824627537,1936.2309026769008,nan,14.0,13.499999824627537,1936.2309026769008,1936.2309026769008,0.500000175372463,-3.7950737748994072,452.0041218217384,36.15818405151367,777.449951171875,0.16736569694806352,10,131,
198,18.0,True,13.0,12.499999824627537,2087.5148048314472,nan,13.0,12.499999824627537,2087.5148048314472,2087.5148048314472,0.500000175372463,-3.944114072787073,451.8208922097283,-38.884490966796875,784.0448608398438,0.16880242727110475,10,132,
199,18.09090909090909,True,13.0,12.499999824627537,2092.6184788962087,nan,13.0,12.499999824627537,2092.6184788962087,2092.6184788962087,0.500000175372463,-3.8101770442163456,452.92552943872005,30.46554183959961,902.98095703125,0.16630376583972872,10,119,
200,18.181818181818183,True,13.0,12.499999824627537,2091.0345041035584,nan,13.0,12.499999824627537,2091.0345041035584,2091.0345041035584,0.500000175372463,-3.7866214762190396,452.5826945508445,15.024003028869629,1610.95166015625,0.1660271283241121,10,108,
201,18.272727272727273,True,13.0,12.499999824627537,2085.0014900977094,nan,13.0,12.499999824627537,2085.0014900977094,2085.0014900977094,0.500000175372463,-4.280279615486478,451.2769113465636,14.962153434753418,1595.3834228515625,0.16385864715331072,10,100,
202,18.363636363636363,True,13.0,12.499999824627537,2018.571999430346,nan,13.0,12.499999824627537,2018.571999430346,2018.571999430346,0.500000175372463,-7.4958780195943575,436.89893823092416,10.784297943115234,1821.9747314453125,0.1663840799571658,10,115,
203,18.454545454545453,True,13.0,12.499999824627537,2048.1728162281984,nan,13.0,12.499999824627537,2048.1728162281984,2048.1728162281984,0.500000175372463,-6.713030027339755,443.30572750244846,38.8298225402832,710.0655517578125,0.1670712118507942,10,107,
204,18.545454545454547,True,13.0,12.499999824627537,2094.6806629339553,nan,13.0,12.499999824627537,2094.6806629339553,2094.6806629339553,0.500000175372463,-4.059674836658957,453.3718677495568,36.15818405151367,780.0631713867188,0.16109227199714438,10,137,
205,18.636363636363637,True,13.0,12.499999824627537,2089.3555884389507,nan,13.0,12.499999824627537,2089.3555884389507,2089.3555884389507,0.500000175372463,-3.8727454889356068,452.2193106975792,-53.47114562988281,619.0110473632812,0.16617883276815992,10,120,
206,18.727272727272727,True,13.0,12.499999824627537,2126.3519153297743,nan,13.0,12.499999824627537,2126.3519153297743,2126.3519153297743,0.500000175372463,-2.7126361405640296,460.2267812964018,15.024003028869629,1675.92529296875,0.1627164019275388,10,137,
207,18.818181818181817,True,14.0,13.499999824627537,1946.3975852204921,nan,14.0,13.499999824627537,1946.3975852204921,1946.3975852204921,0.500000175372463,-3.3057166105463693,454.37748669707594,13.86401081085205,1752.2335205078125,0.1654917008745315,10,120,
208,18.90909090909091,True,13.0,12.499999824627537,2086.168949535272,nan,13.0,12.499999824627537,2086.168949535272,2086.168949535272,0.500000175372463,-3.8179085604703573,451.5295958130294,-45.0,686.327392578125,0.16203819382473675,10,116,
209,19.0,True,13.0,12.500000813538891,2182.8212911077862,nan,13.0,12.500000813538891,2182.8212911077862,2182.8212911077862,0.49999918646110947,-1.3223279603604965,472.44902780229694,37.87498092651367,780.27880859375,0.1611368909512761,10,116,
210,19.09090909090909,True,14.0,13.499999824627537,2009.8787306498277,nan,14.0,13.499999824627537,2009.8787306498277,2009.8787306498277,0.500000175372463,-1.4087887638335417,469.1968656008807,39.17365646362305,755.53271484375,0.1602623594502945,10,102,
211,19.181818181818183,True,14.0,13.500000813538891,1948.987862105251,nan,14.0,13.500000813538891,1948.987862105251,1948.987862105251,0.49999918646110947,-3.241628681801245,454.98220752882776,14.094589233398438,1731.233642578125,0.15990540781724077,10,119,
212,19.272727272727273,True,13.0,12.500000813538891,2193.8933550200527,nan,13.0,12.500000813538891,2193.8933550200527,2193.8933550200527,0.49999918646110947,-0.8863327151293277,474.8454611944508,13.918952941894531,1948.4630126953125,0.16139568088524006,10,125,
213,19.363636363636363,True,14.0,13.499999824627537,1966.802279827607,nan,14.0,13.499999824627537,1966.802279827607,1966.802279827607,0.500000175372463,-2.373223846690479,459.1408679932729,16.83392906188965,1522.6583251953125,0.15506871318936283,10,128,
214,19.454545454545453,True,14.0,13.499999824627537,1991.3239739028922,nan,14.0,13.499999824627537,1991.3239739028922,1991.3239739028922,0.500000175372463,-1.3918200895790278,464.86534371605825,-36.25384521484375,810.1116333007812,0.16243976441192218,10,160,
215,19.545454545454547,True,13.0,12.500000813538891,2156.9438071280365,nan,13.0,12.500000813538891,2156.9438071280365,2156.9438071280365,0.49999918646110947,-0.885979074445288,466.8481148013074,42.878902435302734,695.8541259765625,0.15539889344993754,10,133,
216,19.636363636363637,True,14.0,13.499999824627537,2002.1083738935579,nan,14.0,13.499999824627537,2002.1083738935579,2002.1083738935579,0.500000175372463,-0.7285142491697343,467.38291186374965,17.846025466918945,1546.1429443359375,0.1643137604854542,10,123,
217,19.727272727272727,True,14.0,13.499999824627537,1969.0493943287202,nan,14.0,13.499999824627537,1969.0493943287202,1969.0493943287202,0.500000175372463,-2.4296563236847533,459.66544644892315,40.60129165649414,724.1903686523438,0.16728538283062644,10,128,
218,19.818181818181817,True,14.0,13.499999824627537,1977.503349503998,nan,14.0,13.499999824627537,1977.503349503998,1977.503349503998,0.500000175372463,-2.193086324969272,461.63898306567626,-34.59228515625,855.032470703125,0.16459039800107086,10,110,
219,19.90909090909091,True,14.0,13.499999824627537,1981.8238061567188,nan,14.0,13.499999824627537,1981.8238061567188,1981.8238061567188,0.500000175372463,-2.161714439890744,462.64757362813555,44.30971908569336,675.2488403320312,0.16521506335891487,10,129,
220,20.0,True,14.0,13.499999824627537,2024.761017593366,nan,14.0,13.499999824627537,2024.761017593366,2024.761017593366,0.500000175372463,-0.07946755136981665,472.6710664471295,34.215702056884766,850.7689208984375,0.1654738532928788,10,118,
221,20.09090909090909,True,14.0,13.499999824627537,2012.5247757188731,nan,14.0,13.499999824627537,2012.5247757188731,2012.5247757188731,0.500000175372463,-0.7521696972630423,469.8145725469278,34.215702056884766,844.8763427734375,0.16454577904693915,10,123,
222,20.181818181818183,True,14.0,13.499999824627537,2002.8340515350098,nan,14.0,13.499999824627537,2002.8340515350098,2002.8340515350098,0.500000175372463,-1.2432617816274956,467.5523179426407,-62.622291564941406,545.8836059570312,0.16203819382473675,10,125,
223,20.272727272727273,True,14.0,13.499999824627537,2050.9071943313334,nan,14.0,13.499999824627537,2050.9071943313334,2050.9071943313334,0.500000175372463,-3.1959095773378863,478.7747701113473,13.91018009185791,1835.3028564453125,0.1639389612707478,10,157,
224,20.363636363636363,True,14.0,13.499999824627537,2012.5387900057817,nan,14.0,13.499999824627537,2012.5387900057817,2012.5387900057817,0.500000175372463,-0.870442929962195,469.81784411719264,34.59228515625,843.5670776367188,0.16437622702123864,10,129,
225,20.454545454545453,True,14.0,13.499999824627537,1937.4093575570041,nan,14.0,13.499999824627537,1937.4093575570041,1937.4093575570041,0.500000175372463,-5.198824348721672,452.2792266465045,32.82854080200195,836.5707397460938,0.1661520613956809,10,112,
226,20.545454545454547,True,14.0,13.499999824627537,1933.7183111980096,nan,14.0,13.499999824627537,1933.7183111980096,1933.7183111980096,0.500000175372463,-5.450205194445687,451.41756899720554,34.695152282714844,802.6116333007812,0.16164554702837766,10,122,
227,20.636363636363637,True,14.0,13.500000813538891,1927.9224157412175,nan,14.0,13.500000813538891,1927.9224157412175,1927.9224157412175,0.49999918646110947,-5.638788450045041,450.0645764467464,34.695152282714844,800.8760986328125,0.16513474924147778,10,145,
228,20.727272727272727,True,14.0,13.500000813538891,1922.7591747728377,nan,14.0,13.500000813538891,1922.7591747728377,1922.7591747728377,0.49999918646110947,-5.937685235281492,448.85924170892036,12.053991317749023,1778.629638671875,0.16235052650365875,10,149,
229,20.818181818181817,True,14.0,13.499999824627537,1987.874221124403,nan,14.0,13.499999824627537,1987.874221124403,1987.874221124403,0.500000175372463,-2.6558674281765207,464.0600149337382,28.30075454711914,987.39990234375,0.16275209709084418,10,133,
230,20.90909090909091,True,13.0,12.500000813538891,2171.1453783038014,nan,13.0,12.500000813538891,2171.1453783038014,2171.1453783038014,0.49999918646110947,-2.860199951974323,469.92189758077177,39.400657653808594,754.2063598632812,0.16139568088524006,10,133,
231,21.0,True,13.0,12.499999824627537,2174.9843795269853,nan,13.0,12.499999824627537,2174.9843795269853,2174.9843795269853,0.500000175372463,-2.8288520684673983,470.7527729267777,14.036242485046387,1811.4830322265625,0.16037836873103695,10,122,
232,21.09090909090909,True,13.0,12.499999824627537,2177.811230698518,nan,13.0,12.499999824627537,2177.811230698518,2177.811230698518,0.500000175372463,-2.7502945187668786,471.36461549455726,14.995078086853027,1715.1654052734375,0.15973585579154026,10,108,
233,21.181818181818183,True,13.0,12.500000813538891,2176.4948859406472,nan,13.0,12.500000813538891,2176.4948859406472,2176.4948859406472,0.49999918646110947,-2.8214659421169017,471.0797430226064,37.234832763671875,790.8045654296875,0.1594592182759236,10,144,
234,21.272727272727273,True,13.0,12.499999824627537,2140.370966172899,nan,13.0,12.499999824627537,2140.370966172899,2140.370966172899,0.500000175372463,-2.9010883578796722,463.2610592067736,15.908831596374512,1595.855224609375,0.15845082991254686,10,121,
235,21.363636363636363,True,13.0,12.499999824627537,2141.6801062275185,nan,13.0,12.499999824627537,2141.6801062275185,2141.6801062275185,0.500000175372463,-2.948644771039568,463.5444089708743,-62.59242248535156,562.877197265625,0.15929859004104943,10,107,
236,21.454545454545453,True,13.0,12.500000813538891,2144.132336205177,nan,13.0,12.500000813538891,2144.132336205177,2144.132336205177,0.49999918646110947,-2.822187717562997,464.0752048031873,15.764193534851074,1614.1121826171875,0.1572550419418169,10,151,
237,21.545454545454547,True,13.0,12.500000813538891,2161.8849019059667,nan,13.0,12.500000813538891,2161.8849019059667,2161.8849019059667,0.49999918646110947,-3.1912212345430646,467.91756351596945,15.168892860412598,1668.436767578125,0.15917365696948063,10,119,
238,21.636363636363637,True,13.0,12.500000813538891,2109.2558061862337,nan,13.0,12.500000813538891,2109.2558061862337,2109.2558061862337,0.49999918646110947,-4.194609785735395,456.5265416269155,13.907776832580566,1716.66015625,0.15808495448866677,10,133,
